source,target
10995116286166,21990232560671
10995116286166,26388279075872
10995116286166,30786325578118
10995116286166,30786325578411
10995116286166,30786325580282
10995116286166,35184372094582
10995116286166,37383395352273
10995116286208,13194139536351
10995116286208,15393162793222
10995116286208,15393162799347
10995116286208,17592186047163
10995116286208,17592186052721
10995116286217,13194139539343
10995116286217,15393162796066
10995116286217,15393162798988
10995116286217,17592186051259
10995116286217,19791209303784
10995116286217,21990232562220
10995116286217,21990232563617
10995116286217,24189255817133
10995116286217,26388279068973
10995116286217,26388279075503
10995116286217,28587302332032
10995116286278,17592186045902
10995116286278,30786325586851
10995116286278,37383395348730
10995116286339,19791209303940
10995116286339,21990232561874
10995116286339,26388279071554
10995116286339,32985348842998
10995116286365,10995116288202
10995116286390,15393162789356
10995116286390,15393162793486
10995116286390,19791209301675
10995116286390,26388279073459
10995116286396,24189255819075
10995116286400,15393162795908
10995116286464,17592186045902
10995116286489,13194139539096
10995116286502,15393162791208
10995116286502,37383395348730
10995116286528,13194139537074
10995116286528,15393162793934
10995116286528,17592186055188
10995116286528,26388279071554
10995116286528,28587302326926
10995116286528,30786325578027
10995116286528,30786325584205
10995116286528,30786325588163
10995116286528,30786325588189
10995116286528,32985348842829
10995116286528,35184372093615
10995116286528,35184372099038
10995116286579,21990232557596
10995116286579,30786325585990
10995116286614,21990232565211
10995116286614,35184372094784
10995116286648,30786325581477
10995116286648,35184372092916
10995116286688,26388279070846
10995116286688,28587302324262
10995116286688,30786325588189
10995116286688,32985348834866
10995116286707,10995116288202
10995116286707,13194139537635
10995116286707,15393162799345
10995116286707,30786325578027
10995116286707,35184372093350
10995116286719,13194139540984
10995116286719,13194139544187
10995116286719,15393162789525
10995116286719,19791209300166
10995116286719,19791209309287
10995116286719,21990232559260
10995116286719,26388279067076
10995116286742,10995116288080
10995116286742,15393162790196
10995116286742,15393162793222
10995116286742,17592186047135
10995116286742,21990232557515
10995116286742,37383395349000
10995116286768,26388279067076
10995116286784,30786325578027
10995116286786,15393162793052
10995116286786,28587302329082
10995116286802,19791209302340
10995116286802,24189255819865
10995116286802,28587302328444
10995116286814,28587302332032
10995116286827,13194139540372
10995116286827,15393162789178
10995116286827,15393162795422
10995116286827,19791209309107
10995116286827,19791209309287
10995116286827,21990232559877
10995116286881,19791209304999
10995116286920,15393162792064
10995116286920,15393162793934
10995116286920,26388279076344
10995116286920,32985348840010
10995116286920,35184372091281
10995116286944,13194139536657
10995116286944,13194139537635
10995116286944,17592186055236
10995116286944,19791209301940
10995116286944,21990232559659
10995116286944,21990232564309
10995116286944,30786325582996
10995116286944,35184372093350
10995116286964,15393162797799
10995116286964,21990232560979
10995116286964,24189255813538
10995116286964,35184372089418
10995116286974,15393162793052
10995116286974,15393162793934
10995116286974,35184372094912
10995116286974,37383395345186
10995116287036,21990232562514
10995116287036,30786325585990
10995116287090,21990232557596
10995116287090,21990232561939
10995116287090,35184372098267
10995116287101,19791209303940
10995116287122,10995116288202
10995116287122,15393162792851
10995116287122,17592186049308
10995116287122,17592186051871
10995116287165,13194139538863
10995116287165,19791209304705
10995116287165,19791209308118
10995116287165,19791209310888
10995116287165,28587302331608
10995116287167,35184372093927
10995116287203,17592186049437
10995116287203,26388279070147
10995116287219,28587302324262
10995116287220,15393162793934
10995116287220,21990232561531
10995116287270,26388279075503
10995116287270,28587302329082
10995116287290,10995116288480
10995116287290,13194139541579
10995116287290,30786325588189
10995116287306,13194139538590
10995116287306,24189255811465
10995116287349,24189255812627
10995116287349,28587302332259
10995116287349,30786325588189
10995116287409,13194139543884
10995116287409,15393162793052
10995116287466,15393162792064
10995116287466,15393162793934
10995116287466,28587302333120
10995116287466,30786325580399
10995116287466,30786325588189
10995116287466,32985348834863
10995116287466,32985348840010
10995116287466,37383395349610
10995116287470,13194139538590
10995116287470,30786325578027
10995116287474,15393162793576
10995116287474,24189255811465
10995116287474,30786325584205
10995116287491,13194139537108
10995116287491,15393162793934
10995116287491,21990232559659
10995116287491,26388279070147
10995116287504,15393162794842
10995116287504,15393162795908
10995116287504,21990232564841
10995116287504,30786325581003
10995116287504,30786325581580
10995116287539,13194139543884
10995116287608,26388279070147
10995116287608,30786325578027
10995116287608,37383395345487
10995116287646,13194139540984
10995116287654,30786325585990
10995116287707,10995116288202
10995116287707,13194139540003
10995116287707,15393162792851
10995116287790,13194139540541
10995116287790,15393162789356
10995116287790,15393162790025
10995116287790,19791209304200
10995116287790,19791209304349
10995116287790,21990232562692
10995116287790,21990232563479
10995116287790,26388279073459
10995116287820,19791209304705
10995116287820,28587302330608
10995116287820,30786325585990
10995116287867,17592186045902
10995116287867,21990232559659
10995116287867,28587302327661
10995116287871,19791209300837
10995116287871,19791209303940
10995116287871,24189255814889
10995116287871,30786325578118
10995116287940,10995116288202
10995116287940,13194139540372
10995116287940,15393162798254
10995116287940,17592186051871
10995116287940,21990232558893
10995116287940,30786325584956
10995116287940,32985348838083
10995116287940,35184372092916
10995116287958,15393162791055
10995116287958,21990232559260
10995116287958,26388279071554
10995116288013,10995116288202
10995116288013,15393162788923
10995116288013,19791209301675
10995116288013,19791209309287
10995116288013,19791209309552
10995116288013,26388279072860
10995116288013,30786325581003
10995116288013,30786325582521
10995116288013,30786325584956
10995116288013,30786325587540
10995116288013,30786325588489
10995116288013,35184372092916
10995116288013,35184372093350
10995116288013,37383395345731
10995116288013,37383395347150
10995116288013,37383395347284
10995116288016,37383395350470
10995116288027,13194139541579
10995116288027,15393162791055
10995116288027,37383395344616
10995116288031,21990232560776
10995116288045,19791209300166
10995116288045,24189255819865
10995116288045,32985348841536
10995116288080,30786325585990
10995116288121,13194139534180
10995116288121,21990232564841
10995116288127,35184372089418
10995116288162,13194139539343
10995116288162,15393162795090
10995116288162,15393162798254
10995116288162,21990232561092
10995116288182,13194139541795
10995116288182,17592186046583
10995116288182,21990232558442
10995116288182,26388279068792
10995116288201,15393162789178
10995116288201,26388279069972
10995116288202,13194139537635
10995116288202,15393162791409
10995116288202,15393162792851
10995116288202,19791209305340
10995116288202,28587302322913
10995116288202,32985348842998
10995116288202,35184372093350
10995116288202,35184372095151
10995116288256,19791209307288
10995116288268,19791209303940
10995116288345,13194139537108
10995116288345,32985348837497
10995116288394,13194139536657
10995116288394,13194139537074
10995116288394,15393162793774
10995116288394,26388279067076
10995116288394,26388279071554
10995116288394,35184372091451
10995116288445,26388279070832
10995116288478,19791209309948
10995116288480,13194139539096
10995116288480,15393162796970
10995116288519,13194139539096
10995116288519,15393162789178
10995116288519,15393162791208
10995116288519,15393162795252
10995116288519,28587302330608
10995116288519,30786325580399
10995116288519,32985348840727
10995116288577,13194139533842
10995116288577,13194139541324
10995116288577,15393162792918
10995116288577,15393162796502
10995116288577,21990232557291
10995116288577,24189255816049
10995116288577,26388279075872
10995116288577,30786325582996
10995116288577,37383395346192
10995116288583,15393162793774
10995116288583,26388279070147
10995116288583,37383395345115
10995116288632,13194139541324
10995116288632,19791209306815
10995116288632,24189255811465
10995116288632,26388279068313
10995116288632,26388279073849
10995116288632,26388279075872
10995116288659,32985348834361
10995116288659,37383395346298
10995116288678,26388279075022
10995116288678,30786325583430
10995116288678,32985348833564
10995116288690,15393162791055
10995116288690,37383395348730
10995116288723,15393162791409
10995116288723,15393162793052
10995116288723,24189255812627
10995116288723,28587302332259
10995116288732,13194139544187
10995116288732,21990232559260
10995116288732,21990232562554
10995116288732,24189255812597
10995116288732,32985348834866
10995116288739,19791209303940
10995116288759,30786325584205
13194139533343,28587302324262
13194139533436,32985348841536
13194139533440,35184372094784
13194139533461,13194139536351
13194139533461,13194139536657
13194139533461,13194139539096
13194139533461,13194139544187
13194139533461,28587302330561
13194139533461,30786325578118
13194139533461,37383395347788
13194139533461,37383395354152
13194139533514,32985348841536
13194139533602,13194139535349
13194139533602,26388279076344
13194139533742,13194139540317
13194139533742,17592186044862
13194139533742,26388279067058
13194139533747,28587302322295
13194139533747,28587302332259
13194139533770,26388279075503
13194139533770,37383395352091
13194139533800,13194139538886
13194139533800,26388279075289
13194139533842,15393162793052
13194139533842,21990232559659
13194139533842,21990232561939
13194139533842,26388279069862
13194139533937,24189255816047
13194139533937,35184372092782
13194139534011,24189255815805
13194139534011,28587302327725
13194139534037,13194139536367
13194139534037,13194139540372
13194139534037,13194139542022
13194139534037,15393162790025
13194139534037,15393162791208
13194139534037,15393162792064
13194139534037,17592186045373
13194139534037,24189255812627
13194139534037,26388279066927
13194139534037,26388279069173
13194139534037,30786325578118
13194139534037,30786325586851
13194139534037,32985348842070
13194139534064,13194139539096
13194139534071,13194139538590
13194139534071,15393162789178
13194139534097,26388279073672
13194139534123,30786325583430
13194139534134,15393162795288
13194139534134,17592186045818
13194139534134,19791209309107
13194139534134,19791209310888
13194139534134,21990232557231
13194139534134,28587302327643
13194139534134,30786325582767
13194139534134,37383395344702
13194139534157,13194139538394
13194139534157,15393162793774
13194139534157,17592186052721
13194139534157,35184372092017
13194139534159,13194139539096
13194139534159,15393162795288
13194139534159,32985348833564
13194139534178,15393162795090
13194139534178,21990232559659
13194139534178,26388279070687
13194139534178,28587302329082
13194139534180,13194139538394
13194139534180,13194139543621
13194139534180,15393162789136
13194139534180,19791209303126
13194139534180,21990232556998
13194139534180,24189255814035
13194139534180,26388279066927
13194139534180,32985348834690
13194139534180,32985348841747
13194139534180,35184372091802
13194139534223,15393162797132
13194139534237,15393162788957
13194139534237,26388279073849
13194139534255,24189255815615
13194139534255,28587302327643
13194139534284,21990232559659
13194139534284,30786325578027
13194139534285,15393162793052
13194139534285,30786325578027
13194139534316,15393162789178
13194139534316,15393162789525
13194139534316,15393162795422
13194139534316,19791209303940
13194139534323,15393162793576
13194139534323,17592186047799
13194139534323,28587302326926
13194139534323,30786325588163
13194139534325,28587302331852
13194139534356,13194139536367
13194139534356,21990232559659
13194139534408,24189255817387
13194139534408,26388279071809
13194139534437,13194139544187
13194139534437,28587302331603
13194139534437,30786325578027
13194139534446,19791209304999
13194139534446,30786325584205
13194139534446,37383395352273
13194139534511,15393162797781
13194139534512,15393162793052
13194139534540,15393162791055
13194139534540,17592186047105
13194139534540,21990232559659
13194139534540,21990232565902
13194139534540,30786325583430
13194139534540,30786325583660
13194139534540,35184372092017
13194139534540,37383395344616
13194139534621,24189255818481
13194139534665,15393162797132
13194139534670,26388279070147
13194139534699,30786325578027
13194139534705,15393162791055
13194139534705,15393162795908
13194139534718,17592186045208
13194139534718,19791209309287
13194139534718,24189255811945
13194139534718,32985348841536
13194139534728,15393162795813
13194139534734,15393162792064
13194139534796,13194139537936
13194139534796,15393162792851
13194139534796,30786325585385
13194139534931,13194139538394
13194139534931,26388279070846
13194139534931,30786325586802
13194139534931,35184372089359
13194139534976,26388279073672
13194139535015,13194139540541
13194139535015,15393162789356
13194139535015,15393162790025
13194139535015,15393162793717
13194139535015,17592186047321
13194139535015,21990232563317
13194139535015,24189255819865
13194139535015,26388279073459
13194139535015,28587302323289
13194139535015,28587302324093
13194139535015,32985348840727
13194139535035,17592186047799
13194139535075,24189255816047
13194139535075,28587302328321
13194139535209,13194139540372
13194139535209,24189255811750
13194139535209,28587302322295
13194139535215,24189255819104
13194139535215,30786325582912
13194139535215,30786325586851
13194139535215,32985348841536
13194139535251,24189255816568
13194139535271,21990232559260
13194139535277,17592186045902
13194139535277,28587302332259
13194139535349,17592186047799
13194139535349,32985348841275
13194139535349,37383395345186
13194139535368,15393162792064
13194139535368,15393162795288
13194139535368,26388279071809
13194139535368,28587302328606
13194139535368,32985348833564
13194139535368,32985348841275
13194139535397,35184372095672
13194139535423,17592186046583
13194139535481,15393162793576
13194139535518,21990232563317
13194139535518,24189255819865
13194139535600,21990232559659
13194139535600,26388279073755
13194139535629,15393162789525
13194139535629,19791209309552
13194139535629,21990232558589
13194139535629,24189255815615
13194139535629,26388279071809
13194139535629,28587302328321
13194139535629,32985348834361
13194139535660,13194139540984
13194139535660,19791209301675
13194139535660,26388279067076
13194139535660,35184372089026
13194139535664,28587302331852
13194139535725,13194139543884
13194139535725,15393162792958
13194139535725,17592186049437
13194139535725,21990232558442
13194139535725,24189255815615
13194139535725,30786325588489
13194139535725,35184372090083
13194139535725,35184372098965
13194139535727,26388279075503
13194139535727,35184372093927
13194139535799,37383395346560
13194139535808,17592186047799
13194139535808,24189255811465
13194139535829,13194139543884
13194139535829,15393162791055
13194139535829,35184372097122
13194139535847,15393162793364
13194139535847,24189255812627
13194139535847,26388279076344
13194139535893,13194139537319
13194139535893,13194139541799
13194139535893,13194139544187
13194139535893,15393162790025
13194139535893,37383395352091
13194139535895,17592186051480
13194139535929,28587302330608
13194139535953,15393162791208
13194139535953,26388279068313
13194139535996,15393162789525
13194139535996,30786325588189
13194139536000,15393162797132
13194139536000,15393162797781
13194139536000,32985348842205
13194139536000,35184372097490
13194139536017,15393162795813
13194139536063,13194139542022
13194139536063,13194139543884
13194139536063,30786325588422
13194139536096,21990232557231
13194139536096,30786325578027
13194139536096,30786325588189
13194139536159,13194139539554
13194139536159,24189255817587
13194139536159,26388279075022
13194139536159,35184372095672
13194139536173,21990232565211
13194139536173,24189255811793
13194139536173,35184372094784
13194139536204,21990232563317
13194139536252,13194139543880
13194139536252,15393162799290
13194139536252,26388279071554
13194139536252,28587302329311
13194139536285,13194139536351
13194139536285,17592186047799
13194139536285,37383395347365
13194139536335,15393162797799
13194139536335,17592186049402
13194139536335,17592186052721
13194139536335,19791209309821
13194139536335,24189255812627
13194139536335,30786325578027
13194139536335,32985348844186
13194139536335,35184372092017
13194139536335,35184372094582
13194139536335,35184372098965
13194139536344,26388279073393
13194139536344,28587302327725
13194139536351,13194139540984
13194139536351,15393162799347
13194139536351,17592186045208
13194139536351,19791209301675
13194139536351,19791209303386
13194139536351,21990232559659
13194139536351,26388279067076
13194139536351,26388279072733
13194139536351,28587302329082
13194139536367,21990232559659
13194139536367,24189255818481
13194139536367,30786325586851
13194139536424,28587302327725
13194139536424,37383395345186
13194139536432,21990232559659
13194139536432,24189255815805
13194139536452,21990232565037
13194139536588,15393162795090
13194139536588,17592186051480
13194139536588,19791209309552
13194139536588,21990232559659
13194139536588,21990232563972
13194139536588,26388279076344
13194139536624,21990232559659
13194139536657,24189255817587
13194139536657,26388279072272
13194139536657,30786325578027
13194139536663,30786325578027
13194139536668,19791209306158
13194139536764,21990232559659
13194139536764,26388279073672
13194139536764,37383395349610
13194139536784,13194139540541
13194139536784,15393162790025
13194139536784,15393162792419
13194139536784,15393162793717
13194139536784,19791209301675
13194139536784,19791209303940
13194139536784,24189255812597
13194139536784,26388279074790
13194139536790,13194139540541
13194139536790,15393162790025
13194139536790,15393162790976
13194139536790,17592186045208
13194139536821,15393162793486
13194139536821,26388279073459
13194139536821,30786325578081
13194139536821,30786325584205
13194139536821,35184372099612
13194139536821,37383395345186
13194139536877,19791209301273
13194139536877,19791209309821
13194139536937,19791209304439
13194139536937,28587302327643
13194139536937,30786325581003
13194139536937,35184372093892
13194139536951,15393162789959
13194139536951,35184372093927
13194139536963,13194139537319
13194139536963,13194139540541
13194139536963,21990232561130
13194139536963,21990232563479
13194139536963,26388279074273
13194139536963,37383395352091
13194139536974,28587302327725
13194139536983,32985348839886
13194139536991,15393162791208
13194139536991,15393162793364
13194139536991,24189255813538
13194139536991,24189255815805
13194139536991,26388279075872
13194139536991,32985348834866
13194139536991,37383395347365
13194139537000,15393162793052
13194139537000,37383395350470
13194139537007,24189255814268
13194139537007,24189255816568
13194139537007,30786325581477
13194139537018,15393162790196
13194139537018,15393162795252
13194139537018,17592186047799
13194139537018,24189255811465
13194139537018,24189255813699
13194139537018,26388279077527
13194139537018,35184372097342
13194139537018,37383395348730
13194139537020,19791209303940
13194139537020,30786325582912
13194139537020,30786325586851
13194139537074,26388279070147
13194139537074,26388279071554
13194139537074,28587302329082
13194139537075,24189255819865
13194139537078,15393162792918
13194139537078,28587302330608
13194139537108,15393162797132
13194139537123,15393162790196
13194139537123,15393162791055
13194139537123,15393162791409
13194139537123,21990232560877
13194139537123,24189255813699
13194139537123,28587302327572
13194139537123,30786325579846
13194139537123,32985348833564
13194139537123,32985348841275
13194139537123,37383395344616
13194139537123,37383395345533
13194139537136,21990232557291
13194139537159,21990232556858
13194139537174,13194139543880
13194139537174,26388279070846
13194139537174,32985348841275
13194139537206,13194139540984
13194139537206,15393162792918
13194139537206,28587302324736
13194139537210,15393162792064
13194139537210,30786325582767
13194139537294,13194139540541
13194139537294,15393162795422
13194139537319,28587302327725
13194139537333,26388279070147
13194139537333,32985348840010
13194139537359,30786325583430
13194139537359,37383395348730
13194139537379,15393162793486
13194139537379,17592186049147
13194139537379,30786325578081
13194139537379,32985348837497
13194139537442,15393162789178
13194139537442,15393162790196
13194139537442,28587302330608
13194139537442,30786325585990
13194139537442,37383395348452
13194139537479,13194139540984
13194139537497,19791209306158
13194139537539,13194139540317
13194139537539,17592186052721
13194139537539,21990232559659
13194139537588,15393162791409
13194139537588,19791209305839
13194139537588,30786325578027
13194139537588,30786325581529
13194139537598,15393162797132
13194139537598,15393162797781
13194139537598,21990232561386
13194139537598,32985348842998
13194139537635,17592186045818
13194139537635,19791209308118
13194139537635,37383395344702
13194139537660,15393162797393
13194139537660,17592186049622
13194139537660,21990232563823
13194139537660,30786325580282
13194139537662,15393162792958
13194139537662,15393162796914
13194139537662,19791209304999
13194139537794,26388279069970
13194139537794,26388279073672
13194139537798,26388279070846
13194139537799,30786325585990
13194139537819,13194139538590
13194139537819,21990232562514
13194139537819,26388279070846
13194139537819,30786325585990
13194139537876,21990232565037
13194139537936,19791209302340
13194139537936,19791209303940
13194139537936,24189255811793
13194139537936,26388279073393
13194139537936,28587302325923
13194139537956,15393162793934
13194139537956,15393162797956
13194139537956,21990232559659
13194139537956,24189255812627
13194139537956,32985348839485
13194139537986,13194139538394
13194139537986,13194139541373
13194139537986,17592186052721
13194139537986,19791209302919
13194139537986,21990232557291
13194139537986,24189255815805
13194139537986,26388279075503
13194139537986,32985348833564
13194139537986,32985348840809
13194139537986,35184372090491
13194139538022,13194139543621
13194139538022,30786325585325
13194139538102,17592186049799
13194139538167,15393162793576
13194139538167,17592186047799
13194139538167,26388279070846
13194139538177,15393162795813
13194139538177,17592186045902
13194139538188,19791209300166
13194139538188,26388279070832
13194139538199,21990232555764
13194139538199,26388279071809
13194139538306,13194139540317
13194139538306,15393162799347
13194139538306,19791209303126
13194139538306,21990232557693
13194139538308,30786325578027
13194139538364,15393162792064
13194139538364,19791209303784
13194139538364,19791209304999
13194139538368,13194139540984
13194139538368,15393162793364
13194139538368,15393162798696
13194139538368,17592186046583
13194139538368,19791209300362
13194139538368,19791209301675
13194139538368,19791209302997
13194139538368,19791209309552
13194139538368,21990232564841
13194139538368,24189255818481
13194139538368,30786325581075
13194139538394,28587302327725
13194139538415,28587302327725
13194139538448,26388279070832
13194139538451,17592186047366
13194139538451,24189255815615
13194139538451,26388279070147
13194139538451,37383395352088
13194139538512,15393162795288
13194139538512,17592186045413
13194139538512,24189255819922
13194139538512,26388279073755
13194139538512,30786325578411
13194139538512,30786325585990
13194139538512,30786325588189
13194139538512,35184372098712
13194139538512,37383395349172
13194139538590,15393162789178
13194139538590,15393162789525
13194139538590,15393162795422
13194139538590,19791209303940
13194139538590,21990232559659
13194139538590,21990232562514
13194139538590,26388279070846
13194139538590,32985348839485
13194139538604,30786325584205
13194139538604,35184372099038
13194139538613,13194139540984
13194139538613,15393162793774
13194139538613,21990232563317
13194139538694,15393162793934
13194139538778,32985348840010
13194139538816,13194139539096
13194139538836,24189255814889
13194139538863,19791209304705
13194139538863,19791209308118
13194139538863,19791209310888
13194139538863,24189255812597
13194139538863,26388279076893
13194139538863,28587302331608
13194139538863,30786325583816
13194139538886,17592186045208
13194139538886,24189255811945
13194139538886,24189255819865
13194139538886,26388279070359
13194139538886,32985348842963
13194139538973,26388279075503
13194139538973,28587302324262
13194139538973,28587302329082
13194139539073,15393162790976
13194139539073,15393162797132
13194139539073,24189255819865
13194139539073,30786325578411
13194139539073,30786325582767
13194139539089,19791209303940
13194139539089,28587302332259
13194139539096,15393162790196
13194139539096,15393162795288
13194139539096,19791209307288
13194139539096,21990232556858
13194139539096,28587302331403
13194139539096,30786325578118
13194139539096,30786325586851
13194139539096,32985348833564
13194139539096,35184372090083
13194139539140,13194139539617
13194139539140,13194139540056
13194139539140,13194139540984
13194139539140,17592186051871
13194139539140,21990232560979
13194139539140,24189255818481
13194139539140,37383395346370
13194139539140,37383395351867
13194139539167,13194139540317
13194139539167,15393162795090
13194139539167,24189255812597
13194139539167,26388279073672
13194139539167,30786325578027
13194139539167,37383395347087
13194139539195,21990232559260
13194139539195,24189255817587
13194139539195,30786325584205
13194139539195,35184372097122
13194139539195,37383395346475
13194139539233,15393162790025
13194139539233,15393162792064
13194139539233,24189255811291
13194139539233,28587302324262
13194139539233,30786325579204
13194139539233,30786325582767
13194139539233,32985348840809
13194139539233,35184372089269
13194139539233,35184372091281
13194139539234,19791209303940
13194139539234,21990232559401
13194139539234,26388279070846
13194139539318,21990232559659
13194139539322,13194139543884
13194139539328,24189255811793
13194139539328,30786325581003
13194139539328,35184372092916
13194139539333,13194139540984
13194139539333,15393162789356
13194139539333,15393162793222
13194139539333,32985348844186
13194139539343,15393162798254
13194139539343,21990232557231
13194139539343,21990232565214
13194139539343,26388279073672
13194139539343,26388279077457
13194139539343,28587302327764
13194139539343,30786325578027
13194139539343,37383395345731
13194139539363,19791209303126
13194139539363,19791209303784
13194139539363,19791209305839
13194139539363,21990232557693
13194139539363,21990232559659
13194139539363,21990232565037
13194139539363,26388279067780
13194139539363,26388279075212
13194139539363,35184372097873
13194139539364,17592186047135
13194139539364,17592186047366
13194139539364,19791209306906
13194139539364,19791209309927
13194139539364,21990232560877
13194139539364,30786325585990
13194139539364,32985348840010
13194139539463,26388279067076
13194139539518,28587302330608
13194139539526,13194139540317
13194139539552,15393162790976
13194139539552,19791209305841
13194139539552,30786325584205
13194139539552,37383395345533
13194139539554,26388279070832
13194139539554,28587302327725
13194139539577,24189255814889
13194139539577,35184372099612
13194139539597,17592186052835
13194139539597,21990232559659
13194139539597,28587302327661
13194139539598,15393162793364
13194139539598,15393162795422
13194139539598,19791209309821
13194139539598,24189255815805
13194139539598,28587302324197
13194139539598,30786325582912
13194139539598,32985348840809
13194139539598,35184372090439
13194139539598,35184372094729
13194139539598,37383395347150
13194139539617,24189255815805
13194139539617,26388279070832
13194139539622,21990232565037
13194139539659,24189255813303
13194139539662,13194139540541
13194139539662,21990232563317
13194139539708,32985348834863
13194139539717,28587302324468
13194139539717,30786325578027
13194139539767,28587302328444
13194139539767,37383395348730
13194139539851,26388279071809
13194139539852,15393162789356
13194139539852,15393162793486
13194139539852,17592186045208
13194139539852,19791209302447
13194139539852,21990232556998
13194139539852,24189255818695
13194139539888,15393162792064
13194139539888,19791209301779
13194139539888,32985348840010
13194139539888,35184372097104
13194139539888,37383395348452
13194139539905,30786325581003
13194139539922,13194139540142
13194139539922,28587302329524
13194139539922,37383395351816
13194139540003,15393162792851
13194139540003,17592186049308
13194139540003,21990232558893
13194139540003,24189255817587
13194139540003,30786325579204
13194139540003,30786325584956
13194139540003,32985348838083
13194139540003,35184372092916
13194139540003,35184372095151
13194139540053,15393162795813
13194139540053,30786325586720
13194139540056,17592186052721
13194139540056,26388279070147
13194139540068,15393162793052
13194139540110,17592186045902
13194139540110,26388279073169
13194139540110,26388279075022
13194139540110,32985348842829
13194139540110,35184372097342
13194139540142,19791209306816
13194139540142,24189255818481
13194139540142,24189255819075
13194139540142,30786325577740
13194139540142,30786325583430
13194139540142,30786325586720
13194139540142,30786325588422
13194139540236,32985348837598
13194139540244,21990232557596
13194139540257,26388279067812
13194139540257,28587302322295
13194139540317,24189255812597
13194139540317,24189255819764
13194139540317,32985348841536
13194139540331,15393162793576
13194139540331,15393162798254
13194139540331,19791209303940
13194139540331,30786325578118
13194139540344,19791209309948
13194139540344,28587302322295
13194139540372,37383395345539
13194139540372,37383395351754
13194139540435,15393162792918
13194139540435,15393162793052
13194139540435,24189255818481
13194139540435,26388279070147
13194139540435,26388279070846
13194139540435,28587302324736
13194139540435,30786325586720
13194139540435,30786325586835
13194139540435,30786325587541
13194139540435,35184372093350
13194139540435,35184372093615
13194139540435,35184372094714
13194139540435,37383395346098
13194139540475,13194139540984
13194139540475,15393162789356
13194139540475,17592186045902
13194139540475,19791209301675
13194139540475,21990232563479
13194139540499,21990232565211
13194139540499,24189255817587
13194139540499,26388279066716
13194139540499,26388279070531
13194139540499,35184372095672
13194139540541,17592186045208
13194139540544,19791209303940
13194139540547,21990232559659
13194139540590,21990232559659
13194139540610,30786325585990
13194139540622,13194139542965
13194139540622,13194139543880
13194139540622,15393162793576
13194139540622,19791209303940
13194139540622,19791209310212
13194139540622,26388279071642
13194139540622,28587302323624
13194139540622,28587302330608
13194139540622,30786325587541
13194139540622,35184372090120
13194139540646,19791209304999
13194139540646,19791209305996
13194139540646,24189255819865
13194139540646,37383395352273
13194139540711,21990232563317
13194139540711,26388279070147
13194139540711,28587302327725
13194139540712,13194139544187
13194139540712,28587302322295
13194139540755,30786325579754
13194139540844,15393162798254
13194139540844,26388279070846
13194139540871,15393162792064
13194139540871,21990232559659
13194139540915,15393162789356
13194139540915,17592186045606
13194139540915,17592186052721
13194139540915,19791209303940
13194139540915,37383395351754
13194139540984,15393162789356
13194139540984,19791209301675
13194139540984,21990232560852
13194139540984,32985348834863
13194139540984,32985348835752
13194139541057,15393162790976
13194139541057,15393162795422
13194139541057,24189255817387
13194139541057,26388279068792
13194139541057,26388279070147
13194139541057,35184372094714
13194139541181,21990232565037
13194139541187,24189255812627
13194139541195,30786325584205
13194139541196,19791209304705
13194139541196,30786325582767
13194139541196,35184372089269
13194139541221,15393162792064
13194139541221,17592186049308
13194139541221,21990232560979
13194139541221,21990232565992
13194139541221,26388279070832
13194139541221,26388279073722
13194139541221,28587302333120
13194139541221,32985348836451
13194139541221,35184372093999
13194139541221,35184372098267
13194139541221,37383395351867
13194139541245,30786325581580
13194139541252,15393162788923
13194139541252,19791209301779
13194139541259,24189255814889
13194139541259,26388279070147
13194139541259,30786325578027
13194139541259,30786325581297
13194139541373,13194139544187
13194139541373,17592186049437
13194139541373,21990232562514
13194139541373,28587302322295
13194139541373,30786325585990
13194139541373,37383395345539
13194139541373,37383395352091
13194139541442,15393162793364
13194139541442,19791209310890
13194139541442,26388279070147
13194139541519,19791209303940
13194139541547,19791209302997
13194139541547,21990232563806
13194139541551,21990232559659
13194139541551,37383395345539
13194139541560,15393162796502
13194139541560,15393162799165
13194139541572,13194139544007
13194139541572,15393162790976
13194139541572,15393162798988
13194139541572,21990232559659
13194139541572,21990232565548
13194139541572,26388279075503
13194139541579,37383395344616
13194139541609,28587302322295
13194139541609,37383395346877
13194139541609,37383395354152
13194139541621,32985348841536
13194139541682,21990232559659
13194139541682,30786325588189
13194139541686,15393162790196
13194139541686,15393162792918
13194139541686,24189255812627
13194139541686,28587302332259
13194139541686,30786325588189
13194139541736,15393162788923
13194139541736,21990232565037
13194139541795,15393162797132
13194139541795,26388279068792
13194139541799,15393162792958
13194139541815,19791209303784
13194139541815,24189255817587
13194139541815,30786325588189
13194139541829,15393162795090
13194139541829,21990232557596
13194139541829,21990232559659
13194139541829,26388279072272
13194139541829,28587302332259
13194139541865,37383395348730
13194139541893,19791209310890
13194139541893,32985348840809
13194139541898,17592186045969
13194139541898,19791209308379
13194139541898,35184372096832
13194139541903,30786325578027
13194139541903,30786325582767
13194139541903,37383395354152
13194139542022,15393162797132
13194139542022,19791209310888
13194139542022,24189255820607
13194139542022,30786325585990
13194139542065,21990232555764
13194139542071,32985348833564
13194139542199,17592186045208
13194139542323,37383395344702
13194139542378,15393162790025
13194139542378,24189255821847
13194139542497,24189255819865
